substrate,tf,alpha
YML6,MSN2,0.749954
YML6,SKO1,0.754601
YMR027W,RAP1,3.283817
YMR074C,STE12,3.123882
YMR090W,YAP1,0.189994
YMR1,INO4,0.078795
YMR1,YAP1,0.131335
YMR102C,MSN2,0.336468
YMR102C,PDR1,0.343014
YMR102C,SOK2,0.122126
YMR103C,PDR1,0.345064
YMR130W,BAS1,1.355943
YMR134W,ACE2,0.073446
YMR134W,YRM1,0.775506
YMR144W,SWI4,0.096330
YMR144W,YAP1,0.140097
YMR178W,RTG3,4.411997
YMR181C,FHL1,0.713979
YMR196W,GCN4,0.035453
YMR252C,ASH1,0.070953
YMR262W,MSN2,0.799734
YMR265C,SOK2,0.079748
YMR265C,STE12,0.326049
YMR265C,TEC1,0.031784
YMR295C,RAP1,1.829509
YMR31,CBF1,3.271205
YMR315W,ASH1,0.227717
YMR315W,YAP1,1.316087
YNG1,CIN5,1.666376
YNK1,CIN5,12.147319
YNL010W,RAP1,4.376024
YNL035C,MSN2,1.449018
YNL040W,SOK2,0.986104
YNL046W,FKH2,1.083116
YNL050C,SFP1,1.964575
YNL058C,ABF1,1.122617
YNL095C,RAP1,0.251147
YNL115C,CAD1,1.138027
YNL134C,HSF1,2.145634
YNL134C,PDR1,4.702091
YNL134C,YAP1,1.566382
YNL143C,STE12,0.904371
YNL155W,MSN2,0.344139
YNL155W,RPN4,0.509554
YNL190W,RAP1,0.474193
YNL190W,STE12,0.035424
YNL193W,SOK2,0.952127
YNL200C,RFX1,1.226252
YNL208W,RAP1,11.928199
YNL208W,STE12,11.853996
YNL217W,RAP1,0.465747
YNL217W,YOX1,0.054951
YNL295W,STE12,1.092840
YNR061C,REB1,0.416457
YNR061C,SKO1,1.452533
YOL019W,PHD1,0.466948
YOL029C,PDR1,0.132734
YOL029C,RAP1,0.509637
YOL106W,STE12,0.412677
YOL107W,INO4,0.553038
YOL159C,CIN5,0.196654
YOL159C,RLM1,0.073949
YOL159C,STE12,0.660840
YOR019W,SOK2,0.988760
YOR052C,SOK2,0.052061
YOR052C,SPT23,0.902031
YOR062C,MSN2,0.173799
YOR062C,SOK2,0.306367
YOR082C,STE12,0.423386
YOR093C,INO4,0.043306
YOR093C,YAP1,0.123024
YOR1,PDR1,0.816288
YOR1,STE12,0.591141
YOR131C,STE12,0.586562
YOR152C,YAP1,0.127129
YOR203W,GCN4,0.046459
YOR238W,MSN2,1.152543
YOR248W,MBP1,1.517642
YOR248W,STE12,2.720780
YOR248W,SWI4,8.325980
YOR292C,RAP1,0.425179
YOR296W,STE12,0.527740
YOR302W,GCN4,0.024319
YOR318C,SPT23,0.358507
YOR318C,STE12,0.173022
YOR333C,YRM1,0.845250
YOR342C,MCM1,0.961291
YOR342C,MSN2,0.136002
YOR342C,PDR1,0.459039
YOR342C,TEC1,0.131075
YOR366W,SUM1,0.128638
YOR385W,YAP1,0.199138
YOR390W,ABF1,0.181201
YOX1,SWI4,0.505878
YOX1,SWI6,0.328504
YPI1,RAP1,0.056705
YPI1,RPN4,0.606594
YPL014W,MBP1,0.120121
YPL014W,MSN2,0.233239
YPL014W,SOK2,0.037074
YPL034W,AFT2,0.355163
YPL034W,SFP1,1.217669
YPL067C,STE12,0.635392
YPL068C,CBF1,0.474980
YPL068C,PDR1,0.254005
YPL168W,HSF1,0.236889
YPL199C,IFH1,0.577836
YPL199C,RAP1,0.977227
YPL229W,RAP1,0.232958
YPL247C,MSN2,0.750098
YPP1,HSF1,0.090565
YPP1,YAP1,0.229121
YPR022C,SOK2,0.822685
YPR063C,ABF1,1.621754
YPR063C,MSN2,3.438650
YPR1,CBF1,3.352046
YPR1,SKO1,2.119751
YPR117W,MSN2,1.031930
YPR127W,MSN2,1.387855
YPR172W,ABF1,0.749234
YPR174C,MBP1,0.163885
YPS1,MSN2,0.329219
YPS1,STE12,0.287778
YPS1,SWI4,0.168916
YPS3,SKN7,0.012192
YPS3,STE12,0.493584
YPS3,SWI4,0.284483
YPS6,PDR1,0.160389
YPS6,STE12,0.126772
YPT10,ABF1,0.589578
YRM1,SOK2,0.672154
YRO2,ABF1,-0.219813
YRO2,GCN4,0.026495
YRO2,YAP1,0.076167
YRR1,YAP1,0.169668
YSA1,LEU3,5.887792
YSP1,INO4,0.700289
YSP3,RAP1,0.561618
YSY6,ABF1,10.221317
YTA7,ABF1,0.926078
YTM1,AFT1,1.746526
YVC1,STE12,0.625190
YVC1,TEC1,0.116964
YVH1,DAL82,3.084559
ZDS2,STE12,0.798097
ZEO1,CIN5,0.576100
ZEO1,HSF1,7.070904
ZEO1,PDR1,4.445841
ZEO1,SOK2,2.435582
ZPR1,HSF1,0.524966
ZPR1,YAP1,0.784595
ZRC1,MSN2,0.505670
ZRC1,RAP1,3.645568
ZRG8,CIN5,0.238876
ZRG8,SOK2,0.161399
ZRG8,STE12,0.153432
ZRT1,GCR2,0.115299
ZRT1,MOT3,0.114963
ZRT2,ABF1,0.634144
ZRT2,MCM1,0.626467
ZRT3,ZAP1,5.222676
ZTA1,GCN4,0.036134
ZTA1,RAP1,0.084428
ZWF1,ASH1,-0.012036
ZWF1,CIN5,0.041080
ZWF1,MET4,0.174987
ZWF1,PDR1,1.157113
ZWF1,RAP1,1.171207
ZWF1,YAP1,1.027332
