substrate,tf,alpha
IRC8,XBP1,-0.381713
ISA1,GCN4,0.037960
ISA1,HAP2,0.045614
ISC1,RAP1,-0.166143
ISD11,STE12,-0.317382
ISF1,MSN2,0.000000
ISF1,RDS2,0.168853
ISF1,SOK2,0.000000
ISF1,TEC1,0.000000
ISM1,YOX1,0.127908
ISR1,ACE2,0.104824
ISR1,SWI5,0.152749
ISU1,ADR1,0.058266
ISU1,AFT2,0.095750
ISU1,GCN4,0.000000
ISU1,MET32,0.011300
ISU1,RAP1,-0.179529
ISU1,SKO1,0.000000
ISU1,SOK2,0.262151
ISU1,STE12,-0.356021
ISU2,AFT2,0.000000
ISU2,MSN2,0.068007
ISU2,MSN4,0.000000
ISU2,NRG1,0.283564
ISU2,PHD1,0.207552
ISU2,YAP1,0.133252
ISU2,YAP7,-0.146957
ISW2,ABF1,0.305290
ITC1,ACE2,-0.096828
IXR1,CIN5,-0.087902
IXR1,RDS2,-0.187653
IXR1,ROX1,-0.276560
IXR1,SKN7,0.363547
IXR1,SOK2,0.000000
IXR1,STE12,0.000034
IXR1,TEC1,-0.157350
IZH1,MSN2,-0.241400
IZH1,MSN4,-0.009986
IZH2,OAF1,-0.103674
IZH2,PIP2,0.000000
IZH3,RAP1,0.000000
IZH3,SOK2,0.000299
IZH3,TEC1,-0.104169
IZH3,XBP1,-0.092696
IZH3,YOX1,0.019549
IZH3,YRM1,0.000000
IZH4,ADR1,-0.011328
IZH4,OAF1,0.000000
IZH4,SPT23,-0.095204
JEN1,ABF1,-0.196668
JEN1,ADR1,0.065102
JEN1,BAS1,0.000000
JEN1,CAT8,0.000000
JEN1,MSN2,0.000000
JHD2,MSN2,0.388256
JID1,ABF1,-0.032283
JIP4,FHL1,-0.082821
JIP4,MSN2,0.043535
JLP1,MET32,-0.005235
JLP1,STE12,0.184253
JSN1,ASH1,0.149317
JSN1,RAP1,0.224209
JSN1,STE12,0.000000
KAE1,CIN5,0.151133
KAE1,STE12,0.000000
KAP123,MCM1,0.005945
KAR2,HAC1,-0.061434
KAR2,HSF1,0.000000
KAR2,SFP1,-0.048549
KAR3,STE12,0.213622
KAR4,MCM1,-0.200468
KAR4,RME1,0.124932
KAR4,RPN4,-0.141311
KAR4,STE12,0.000000
KAR5,GCN4,0.000000
KAR5,STE12,-0.025396
KAR5,TEC1,-0.087350
KCC4,MSN2,0.000000
KCC4,PDR1,-0.005618
KCC4,STE12,0.252986
KCH1,MCM1,0.357399
KCH1,MSN2,-0.119390
KCH1,STE12,0.000000
KDX1,RAP1,-0.227916
KDX1,RLM1,0.000000
KDX1,SFP1,0.000000
KEL1,YRM1,-0.017268
KEL2,ABF1,-0.131608
KEL2,YAP1,0.053901
KGD1,AFT1,-0.039685
KGD2,HAP4,0.256948
KIC1,MET32,0.046758
KIN1,SOK2,-0.328053
KIN1,SPT23,0.003008
KIN2,UME6,0.033344
KIN3,MCM1,0.000000
KIN3,YHP1,0.726213
KIN3,YOX1,-0.331590
KIN4,YOX1,0.242612
KIP1,STE12,0.192069
KNH1,FLO8,0.000000
KNH1,MET4,0.127979
KNH1,MSN2,0.016086
KNH1,SKN7,0.000000
KNH1,SOK2,0.000000
KNH1,STE12,-0.210306
KNH1,TEC1,-0.024233
KNS1,FHL1,-0.263602
KNS1,MSN2,0.141158
KNS1,RAP1,-0.071710
KOG1,STE12,0.088726
KRE1,ABF1,-0.158180
KRE2,PHO4,-0.034862
KRE33,MSN2,0.000000
KRE33,TEC1,-0.006176
KRE6,CIN5,0.000000
KRE6,MAC1,0.220790
KRE6,MSN2,-0.355677
KRE9,ABF1,-0.013406
KRR1,FKH2,0.092054
KRR1,HSF1,-0.050607
KSS1,ACE2,0.037540
KSS1,STE12,0.391290
KSS1,TEC1,-0.187860
KSS1,YAP1,-0.038634
KTI12,CBF1,0.173649
KTI12,TEC1,-0.057423
KTR2,MSN2,0.000000
KTR2,STE12,-0.145375
KTR2,TEC1,-0.186369
KTR2,YAP1,-0.007283
KTR4,ABF1,-0.108105
KXD1,PHO4,0.025296
LAC1,ABF1,0.187796
LAC1,CBF1,0.028793
LAC1,MSN2,-0.194980
LAC1,PDR1,-0.165893
LAC1,PDR3,0.000000
LAC1,ROX1,-0.584222
LAC1,SKN7,-0.129663
LAG2,ABF1,0.000000
LAG2,STE12,-0.158790
LAP3,CIN5,0.280783
LAP3,GCN4,0.000000
LAP3,MSN2,0.000000
LAP3,SWI5,-0.107331
LAS17,RAP1,-0.015057
LAT1,ABF1,-0.111463
LCB1,ABF1,0.000000
LCB1,CIN5,-0.032369
LCB1,MSN2,-0.448643
LCB1,RAP1,0.000000
LCB2,RAP1,-0.047265
LCB3,CBF1,0.042982
LCB3,RAP1,0.021173
LCB3,RFX1,0.163243
LCB3,SFP1,0.000000
LCB4,YRM1,0.186473
LCB5,FKH2,-0.024341
LCD1,STE12,-0.137933
LCL2,RAP1,-0.231717
LCP5,ACE2,-0.104969
LDB16,ABF1,0.117730
LDB18,MSN2,0.000000
LDB18,YAP1,0.008667
LEE1,MET32,0.142795
LEE1,PHO4,0.000000
LEE1,RAP1,-0.111132
LEE1,SWI4,0.004171
LEU1,CIN5,-0.366111
LEU1,GCN4,-0.148327
LEU1,MSN2,0.000000
LEU1,SKO1,0.013973
LEU2,GCN4,-0.143773
LEU2,LEU3,0.052020
LEU2,RAP1,0.000000
LEU2,STE12,0.322662
LEU3,GCN4,0.110706
LEU3,STE12,0.013893
LEU4,ABF1,-0.193068
LEU4,GCN4,-0.203687
LEU4,PHO4,-0.125561
LEU4,SFP1,-0.008282
LEU4,YAP1,0.000000
LEU9,GCN4,0.016754
LEU9,SFP1,0.000000
LGE1,RAP1,0.077930
LHP1,CBF1,0.035839
LHP1,TYE7,0.000000
LHS1,BAS1,0.160159
LHS1,GLN3,0.137884
LHS1,HAC1,0.000000
LHS1,ZAP1,-0.210655
LIN1,MSN2,0.208824
LIN1,STE12,-0.242529
LOC1,MSN2,0.110258
LOC1,STE12,0.000000
LOH1,STE12,-0.202432
LOH1,SUM1,0.000000
LOS1,GCN4,0.002764
LOT5,ABF1,0.382977
LOT6,STE12,-0.118914
LPD1,ABF1,0.022612
LPD1,GCN4,0.000000
LPX1,ADR1,-0.014619
LPX1,MSN2,-0.350086
LPX1,RDS2,-0.081597
LPX1,SOK2,0.003858
LRG1,STE12,0.227611
LRO1,FHL1,-0.190026
LRO1,STE12,0.067985
LRO1,SWI4,0.129337
LRP1,MSN2,0.135373
LRP1,RDS2,0.067992
LSB3,MSN2,-0.036879
LSB6,CIN5,-0.191394
LSG1,YOX1,-0.054246
LST4,ZAP1,0.047349
LST8,HSF1,0.000000
LST8,MSN2,0.070502
LST8,MSN4,0.000000
LTO1,YAP1,-0.065441
LTV1,ABF1,0.141210
LYP1,RAP1,-0.123842
LYS1,GCN4,-0.043396
LYS1,SKN7,-0.104040
LYS1,STP1,0.219839
LYS14,GCN4,0.211818
LYS14,GCR2,0.108945
LYS14,STE12,0.000000
LYS14,TEC1,-0.023803
LYS2,ASH1,0.056055
LYS2,GCN4,0.102427
LYS20,CIN5,0.081855
LYS20,FHL1,0.351726
LYS20,GCN4,0.249281
LYS20,MSN2,-0.175227
LYS20,MSN4,-0.397174
LYS20,RTG3,0.000000
LYS20,SKN7,0.076820
LYS20,STE12,0.048727
LYS20,STP1,0.023013
LYS20,TEC1,0.000000
LYS20,YAP1,0.031537
LYS9,GCN4,0.202719
MAE1,ABF1,0.260225
MAE1,PDR1,-0.110765
MAE1,RAP1,-0.108158
MAE1,RDS2,0.000000
MAE1,SOK2,0.139035
MAE1,STE12,0.057683
MAE1,YAP1,-0.170596
MAG1,RPN4,0.191786
MAK10,YAP1,-0.072218
MAK16,ABF1,0.347550
MAK16,SOK2,0.064637
MAK21,YHP1,0.056604
MAK32,STE12,-0.099475
MAL11,CIN5,-0.123777
MAL12,SWI4,-0.095428
MAL13,STE12,0.120259
MAL32,STE12,0.133443
MAM3,RAP1,0.123130
MAM33,MCM1,0.127452
MAS1,MSN2,0.047767
MAS2,GCN4,0.063081
MAS2,YRM1,0.000000
MATALPHA1,GZF3,-0.071564
MATALPHA1,ZAP1,0.000000
MBF1,RAP1,0.313864
MCD1,MBP1,-0.227970
MCD1,SWI4,0.144854
MCH2,STE12,-0.247109
MCH4,CAD1,0.131216
MCH4,GCN4,0.081488
MCH4,MSN2,0.136956
MCH4,PHO2,-0.222021
MCH4,RAP1,-0.090861
MCH4,YAP1,0.000000
MCH5,PUT3,-0.241219
MCH5,RIM101,0.000000
MCM2,ABF1,0.000000
MCM2,ACE2,0.314383
MCM2,RPN4,0.052843
MCM3,MSN2,0.196248
MCM3,STE12,0.004910
MCM5,STE12,0.008629
MCM5,YOX1,-0.257046
MCM7,MCM1,0.286057
MCM7,MSN2,0.346768
MCR1,ACE2,-0.093413
MCR1,SKO1,0.000000
MCT1,MSN2,0.127329
MDG1,STE12,0.039586
MDH1,CIN5,0.040743
MDH1,MSN2,0.000000
MDH1,MSN4,0.006406
MDH1,RAP1,0.000000
MDH2,ADR1,-0.033712
MDH2,CAT8,0.000000
MDH2,CIN5,0.000000
MDH2,MSN2,0.078319
MDH2,PDR1,-0.066970
MDH2,PHD1,0.106717
MDH2,RAP1,-0.119594
MDH2,SKN7,-0.095137
MDH2,STB5,-0.004957
MDH2,STE12,0.000000
MDH2,SWI4,0.000000
MDH3,OAF1,0.140244
MDJ1,ADR1,0.000000
MDJ1,HSF1,0.081244
MDJ1,MSN2,0.003894
MDJ1,SPT23,0.000000
MDJ2,ACE2,0.149457
MDJ2,MSN2,0.000000
MDM31,ACE2,0.000000
MDM31,SOK2,-0.047287
MDM31,ZAP1,0.000000
MDM34,MSN2,-0.175583
MDR1,STE12,-0.088844
MDS3,MSN2,0.217528
MDV1,STE12,0.000000
MDV1,TEC1,-0.173978
MDY2,ABF1,0.063427
MDY2,OAF1,-0.122159
MDY2,RAP1,-0.047067
MEH1,MAL33,-0.200024
MEI4,MSN2,0.120475
MEI4,MSN4,0.000000
MEI4,UME6,-0.084559
MEP1,ABF1,0.037526
MEP1,CIN5,0.000000
MEP1,MSN2,-0.092123
MEP1,TEC1,0.143803
MEP2,GAT1,0.000000
MEP2,GLN3,0.000000
MEP2,RAP1,-0.042341
MEP2,SOK2,0.000000
MEP2,STE12,0.129068
MEP3,MSN2,-0.139454
MEP3,STE12,0.000000
MEP3,TEC1,0.158074
MES1,UME6,0.019975
MET1,CBF1,-0.029717
MET1,LEU3,-0.018644
MET1,YOX1,0.069428
MET10,CBF1,0.079739
MET10,GCN4,-0.162814
MET10,MET28,0.000000
MET10,MET32,0.037512
MET10,MET4,0.000000
MET13,CBF1,0.052664
MET13,GCN4,-0.188191
MET13,MSN2,-0.173939
MET13,SKN7,0.212350
MET13,SOK2,0.325225
MET14,CBF1,0.019141
MET14,MET28,0.185715
MET14,MET32,0.112487
MET14,MET4,-0.047165
MET14,MSN2,-0.010890
MET14,SPT23,-0.178685
MET16,CBF1,-0.000593
MET16,GCN4,0.000000
MET16,LEU3,0.000000
MET16,MET28,-0.168409
MET16,MET31,-0.012977
MET16,MET32,0.246981
MET16,MET4,0.199703
MET16,YAP1,0.000000
MET17,CBF1,0.000000
MET17,CIN5,-0.234758
MET17,LEU3,0.000000
MET17,MET28,0.316244
MET17,MET31,0.000000
MET17,MET32,0.000000
MET17,MET4,-0.221581
MET17,MSN2,-0.269888
MET17,RAP1,0.000000
MET17,TEC1,-0.190443
MET17,YAP1,-0.129256
MET2,CBF1,0.000000
MET2,CIN5,0.000000
MET2,MET28,-0.064875
MET2,MET31,0.000000
MET2,MET32,0.000000
MET2,MET4,-0.104857
MET2,RAP1,0.114020
MET22,CBF1,0.012556
MET22,GCN4,0.000000
MET22,MET32,0.024131
MET28,CBF1,0.000000
MET28,GCN4,-0.035587
MET28,MET31,0.000000
MET28,MET32,-0.046720
MET28,MET4,-0.232172
MET28,MSN2,-0.368283
MET28,PDR1,0.000000
MET28,STE12,-0.004858
MET28,TEC1,0.000000
MET3,ABF1,0.000000
MET3,CBF1,0.128475
MET3,MET32,0.193107
MET3,MET4,0.000000
MET3,RAP1,-0.018738
MET3,STE12,-0.088511
MET30,CBF1,0.180551
MET30,MET28,0.000000
MET30,MET32,-0.007307
MET30,MET4,0.000000
MET30,MSN2,0.000000
MET30,RAP1,0.008098
MET32,CBF1,0.100664
MET32,MCM1,0.055675
MET32,MET4,0.000000
MET4,ABF1,-0.068288
MET4,GCN4,0.170533
MET4,SFP1,-0.127856
MET5,ABF1,0.193454
MET5,AFT1,-0.168867
MET5,CBF1,0.092951
MET5,MET31,-0.141000
MET5,MET32,0.147476
MET5,MET4,0.000000
MET5,SOK2,0.031546
MET5,TYE7,0.000000
MET6,ABF1,0.014870
MET6,BAS1,0.000000
MET6,CBF1,0.139536
MET6,MET31,0.000000
MET6,MET32,0.000000
MET6,MET4,-0.145066
MET6,MSN2,-0.076993
MET6,RAP1,0.015050
MET6,SKN7,0.162598
MET6,STE12,0.131845
MET6,YAP1,0.000000
MET8,MET32,-0.000202
MET8,MET4,-0.101823
MFA1,MCM1,-0.040135
MFA1,STE12,-0.130193
MFA1,TEC1,0.000000
MFA2,MCM1,0.000000
MFA2,RPN4,-0.059448
MFA2,SKN7,0.000000
MFA2,STE12,0.000000
MFA2,TEC1,-0.082216
MFA2,YOX1,-0.312960
MFB1,STB5,-0.205671
MFG1,MSN2,-0.189989
MFM1,STE12,-0.214523
MGM1,ABF1,0.184853
MGM1,YRM1,0.000000
MGM101,ACE2,0.000000
MGM101,SFP1,0.060424
MGS1,SOK2,0.097229
MHP1,ABF1,-0.092978
MHR1,ABF1,-0.133687
MHR1,SWI4,0.000000
MHT1,STE12,0.009979
MIC17,STE12,-0.243339
MID2,ABF1,0.083040
MID2,CIN5,0.088128
MID2,RLM1,0.186403
MID2,TEC1,0.265136
MIG2,MSN2,0.000000
MIG2,PDR3,0.281293
MIG2,SOK2,0.042483
MIG3,RAP1,-0.084769
MIG3,RGT1,-0.220642
MIG3,STE12,0.012357
MIM1,STE12,-0.061923
MIP6,STE12,-0.164492
MIR1,ABF1,0.013649
MIR1,HAP5,-0.228842
MIT1,ACE2,0.000000
MIT1,MSN2,0.116967
MIT1,RAP1,-0.016481
MIT1,STE12,0.204845
MIT1,TEC1,-0.029888
MKC7,MSN4,0.085901
MKC7,SWI6,-0.088704
MLS1,ABF1,-0.090435
MLS1,ADR1,0.000000
MLS1,CAT8,0.000000
MLS1,STE12,-0.094080
MLS1,XBP1,0.149880
MLS1,YRM1,-0.001039
MMF1,RAP1,0.547873
MMP1,CBF1,0.035940
MMP1,MET28,0.143350
MMP1,MET31,0.098583
MMR1,RAP1,0.556490
MMT1,MSN2,0.000000
MMT1,RFX1,0.000000
MMT1,YAP1,-0.199840
MND1,DAL82,0.115138
MNL1,IFH1,0.120225
MNL2,BAS1,-0.395404
MNN1,GCN4,-0.041105
MNN1,HAL9,-0.342195
MNN1,MSN2,-0.031158
MNN1,SOK2,-0.001848
MNN1,SWI4,0.141634
MNN1,SWI6,0.000000
MNN10,ABF1,0.195320
MNN10,MSN4,0.215216
MNN11,ABF1,0.410282
MNN4,STE12,-0.117687
MNN4,TEC1,-0.088488
MNN5,CBF1,0.074033
MNN5,TEC1,0.213636
MNN9,SWI5,0.047569
MOB1,YOX1,0.119541
MOD5,TEC1,-0.319930
MOG1,RAP1,-0.511754
MOH1,ABF1,-0.010406
MOH1,RAP1,0.000000
MOH1,STE12,-0.192633
MON1,CIN5,0.000000
MON1,SOK2,0.117066
MOT1,MBP1,0.000000
MOT1,MSN2,0.000000
MOT1,SFP1,0.019487
MOT1,STE12,0.032572
MOT1,TEC1,0.034022
MOT3,MSN2,0.177183
MOT3,SKO1,-0.020839
MOT3,SWI4,0.044852
MOT3,YAP6,0.000000
MPD1,CBF1,0.033609
MPH2,IXR1,-0.201446
MPT5,STE12,0.000000
MPT5,TEC1,0.036688
MRC1,STE12,0.292248
MRE11,RAP1,-0.203773
MRH1,MCM1,0.000000
MRH1,MSN2,0.067163
MRH1,RAP1,0.300299
MRH1,STE12,0.000000
MRI1,YAP1,-0.016587
MRL1,YAP1,0.127292
MRM1,GCN4,-0.076617
MRM2,GCR1,0.000000
MRM2,SFP1,-0.037313
MRM2,YAP1,0.386519
MRN1,SFP1,0.204156
MRP10,AFT1,0.022696
MRP13,GCR1,0.000000
MRP13,RAP1,-0.015878
MRP17,STE12,-0.036105
MRP49,ABF1,-0.040606
MRP8,SKN7,-0.010270
MRP8,SPT23,0.000000
MRPL13,MAL33,-0.105969
MRPL16,STE12,-0.043601
MRPL27,ABF1,0.000000
MRPL27,SFP1,0.107648
MRPL3,MSN2,0.089039
MRPL32,ABF1,-0.006174
MRPL33,CIN5,-0.403854
MRPL37,STE12,0.156748
MRPL38,ABF1,-0.186754
MRPL4,ACE2,0.000000
MRPL4,GLN3,0.000000
MRPL4,MSN4,0.000000
MRPL4,PHO2,0.000000
MRPL4,SKN7,0.000000
MRPL4,SWI5,0.000000
MRPL4,SWI6,0.000000
MRPL4,YAP1,-0.084219
MRPL44,ABF1,0.204258
MRPL49,RAP1,-0.006237
MRPL8,ABF1,-0.059067
MRPS35,MSN2,-0.099168
MRPS35,STE12,0.017988
MRPS5,CST6,-0.010957
MRPS9,ABF1,0.046141
MRPS9,STB1,-0.156990
MRS2,GCN4,0.101233
MRS4,AFT1,0.000000
MRS4,AFT2,-0.246597
MRS4,GCN4,0.152178
MRS4,MSN2,0.104971
MRS4,MSN4,0.000000
MRS4,YAP1,0.000000
MRT4,GCR2,0.185654
MRT4,HSF1,0.000000
MRT4,TYE7,0.108669
MSA1,STE12,0.260750
MSB1,YRR1,-0.378165
MSB2,MCM1,0.000000
MSB2,MSN2,-0.133111
MSB2,STE12,0.114134
MSB2,SWI4,0.190206
MSB2,TEC1,0.259436
MSC1,ADR1,0.046691
MSC1,CAD1,0.368355
MSC1,YAP1,-0.046298
MSF1,YAP1,0.108463
MSH4,STE12,-0.261777
MSH5,GCN4,0.111004
MSN2,SKO1,0.000000
MSN2,STE12,-0.177917
MSN2,TEC1,0.000000
MSN2,TYE7,-0.036910
MSN4,HAL9,-0.013130
MSN4,MSN2,0.000000
MSN4,RAP1,-0.152587
MSN4,SKN7,0.000000
MSN4,SKO1,0.000000
MSN4,SOK2,0.076315
MSP1,MSN2,0.000000
MSP1,STE12,-0.086049
MSP1,TEC1,0.000000
MSR1,ACE2,-0.012727
MSR1,MSN4,0.143842
MSR1,RAP1,0.000000
MSR1,RGM1,0.125209
MSR1,ROX1,0.000000
MSS1,LEU3,0.093971
MSS1,MSN2,0.000000
MSS11,STE12,0.039191
MSS11,TEC1,-0.047914
MSS116,ABF1,0.000000
MSS116,RAP1,0.226181
MST27,STE12,-0.172318
MTC2,PHD1,0.276152
MTC2,STE12,-0.196260
MTC3,ACE2,-0.281124
MTC3,STE12,-0.026631
MTC3,YAP3,0.282367
MTC4,GCN4,0.088293
MTC6,STE12,0.121033
MTD1,BAS1,-0.129713
MTD1,MSN2,0.000000
MTD1,MSN4,0.000000
MTM1,ABF1,0.151044
MTO1,STE12,-0.051397
MTQ1,HSF1,0.261824
MTR4,FKH2,0.042675
MUB1,MSN2,0.000000
MUB1,YRM1,0.018205
MUM2,ACE2,0.182576
MUM2,TEC1,0.000000
MUP1,ABF1,0.032060
MUP1,MET28,0.000000
MUP1,MET31,0.000000
MUP1,MET32,-0.023563
MUP1,MET4,0.000000
MUP1,MSN2,-0.330228
MUP1,RAP1,0.055835
MUP1,STP1,-0.226087
MUP3,ARO80,-0.192551
MUP3,CIN5,-0.034402
MUP3,DAL82,0.000000
MUP3,MET31,0.000000
MUP3,MET32,0.000000
MUP3,MET4,0.000000
MUP3,RAP1,0.000000
MUP3,YOX1,0.019263
MVD1,HAP1,0.000000
MVD1,PIP2,0.000000
MVD1,RAP1,-0.166541
MYO2,MSN2,-0.056007
MYO4,MSN2,0.036404
MYO4,STE12,0.106585
MYO4,TEC1,0.000000
MYO5,STE12,-0.022127
NAB3,CBF1,0.051024
NAB3,RAP1,0.041153
NAB3,TUP1,0.144315
NAF1,TEC1,-0.031664
NAM7,YRM1,0.069722
NAM8,PDR1,-0.206165
NAM8,STE12,-0.064346
NAR1,GCN4,0.052377
NAR1,YAP1,-0.045657
NAT4,STE12,0.016584
NAT5,IXR1,-0.141215
NAT5,YRM1,-0.401599
NCA2,TEC1,-0.111755
NCA3,CBF1,-0.229088
NCA3,FHL1,0.000000
NCA3,MBP1,-0.202228
NCA3,MCM1,0.000000
NCA3,MSN2,0.278089
NCA3,RAP1,-0.297213
NCA3,SKN7,-0.080645
NCA3,YAP1,0.000000
NCB2,SWI5,0.146723
NCE102,ADR1,0.000000
NCE102,MSN2,0.000000
NCE102,PDR1,0.477571
NCE102,PDR3,-0.054166
NCE103,ADR1,0.000000
NCE103,CBF1,-0.067355
NCE103,GCN4,0.000000
NCE103,MET32,0.065383
NCE103,MSN2,0.000000
NCE103,STE12,-0.337492
NCL1,CBF1,-0.028043
NCP1,TYE7,-0.058146
NDD1,SWI4,0.475616
NDE1,CIN5,0.024918
NDE1,FLO8,0.373337
NDE1,MSN2,0.198582
NDE1,NRG1,-0.078621
NDE1,OAF3,0.000000
NDE1,SKO1,-0.215402
NDE1,SOK2,0.129773
NDE1,YRM1,0.006975
NDE2,ABF1,-0.196193
NDI1,CIN5,0.242018
NDI1,HAP4,0.078820
NDI1,HAP5,-0.031272
NDI1,MCM1,-0.117196
NDJ1,MSN2,0.007575
NDJ1,STE12,0.000000
NDJ1,TEC1,0.000000
NDJ1,UME6,0.000000
NDT80,STE12,-0.152282
NEM1,RAP1,0.121261
NEM1,SKN7,0.000000
NEO1,ABF1,0.000000
NEO1,RAP1,0.250771
NET1,MSN2,0.140644
NET1,SOK2,-0.070984
NEW1,RAP1,0.100505
NEW1,YOX1,0.066354
NFU1,MCM1,-0.054642
NFU1,YAP1,0.000000
NHP6A,AFT1,-0.029537
NHX1,ABF1,-0.174967
NIP7,AFT1,0.207549
NIP7,TYE7,0.000000
NIS1,ACE2,0.229161
NIS1,STE12,0.035912
NIS1,SWI5,0.522364
NIT1,GCN4,0.000000
NIT1,STE12,-0.027575
NIT3,ABF1,-0.155162
NKP2,UME6,-0.074873
NMA1,ADR1,0.030518
NMA1,MSN2,0.000000
NMA1,STE12,-0.021527
NMA1,YRM1,0.080008
NMD3,AFT1,0.265251
NMD3,YAP1,0.000000
NMD5,RAP1,-0.062002
NNF2,GCR2,0.023343
NNF2,STE12,-0.211688
NOB1,ABF1,0.431769
NOC2,ARG80,0.000000
NOC2,HAP2,0.000000
NOC2,YRM1,0.070544
NOC4,STE12,-0.051636
NOP12,RAP1,0.084136
NOP14,MSN2,0.189749
NOP14,RPN4,0.000000
NOP2,YAP1,-0.058613
NOP53,STE12,-0.051560
NOP6,AFT1,0.292210
NQM1,CAD1,0.378692
NQM1,CIN5,0.148558
NQM1,HOT1,0.087531
NQM1,MSN2,0.166555
NQM1,RAP1,0.000000
NQM1,SKN7,-0.143163
NQM1,SKO1,0.009417
NQM1,STE12,-0.019327
NQM1,YAP1,0.059990
NRD1,RPN4,-0.129745
NRG1,CBF1,0.000000
NRG1,CIN5,0.023607
NRG1,MSN2,0.056390
NRG1,SKN7,-0.174737
NRG1,SKO1,0.000000
NRG1,SOK2,-0.179949
NRG1,STE12,0.000000
NRG1,TEC1,-0.085445
NRG1,TUP1,-0.199968
NRG2,MSN2,0.109186
NRG2,SKN7,0.094826
NRG2,STE12,0.013871
NRG2,YAP1,0.000000
NRM1,GCN4,-0.241328
NRM1,MBP1,0.000000
NRM1,SKO1,-0.105621
NRM1,SWI4,0.463539
NRT1,LEU3,-0.021476
NRT1,SUM1,-0.025837
NSA2,ACE2,0.002394
NSL1,ABF1,0.241200
NSL1,RAP1,-0.185748
NSR1,FKH2,0.098037
NSR1,PDR1,0.000000
NSR1,RAP1,0.000000
NTA1,ABF1,-0.215664
NTC20,FHL1,-0.228440
NTC20,SFP1,0.000000
NTE1,MCM1,-0.289807
NTE1,MSN2,-0.023889
NTH1,CBF1,-0.084749
NTH1,SOK2,-0.077635
NTH2,YAP1,0.223707
NUD1,SWI4,0.529436
NUG1,ABF1,0.206453
NUG1,YOX1,0.000000
NUP1,SOK2,0.000000
NUP1,STE12,0.129524
NUP100,ACE2,0.209671
NUP157,ABF1,0.282451
NUP159,CBF1,0.141009
NUP192,MSN2,-0.012538
NUP192,REB1,0.000000
NUP192,STE12,0.066734
NUP2,RAP1,0.135979
NUP57,ABF1,0.068752
NUP60,STE12,-0.023249
NUP85,ABF1,0.098324
NUP85,MSS11,0.000000
NUT2,GCN4,0.124538
NVJ1,ACE2,0.065095
NVJ2,RPN4,0.102780
NVJ2,STE12,0.000000
OAC1,BAS1,0.000000
OAC1,CAD1,-0.305229
OAC1,DAL81,0.056097
OAC1,MSN2,0.000000
OAC1,RPH1,-0.142880
OAC1,STB5,-0.237847
OCA4,GCR2,-0.046976
OCA5,ABF1,0.042333
OCA5,ACE2,0.042297
OCA5,RAP1,0.000000
OCA5,TUP1,0.008914
OCA6,CST6,0.094806
OCH1,PHO4,0.124189
OCH1,SKN7,0.067522
ODC1,CAT8,0.095268
OLA1,MSN2,0.000000
OLA1,YAP1,0.057053
OLE1,AFT2,0.000000
OLE1,HAP1,0.375926
OLE1,MSN2,-0.437959
OLE1,MSN4,0.000000
OLE1,MSS11,-0.063177
OLE1,RAP1,0.129521
OLE1,SPT23,0.052710
OLE1,STE12,0.117213
OM14,ACE2,0.027102
OM14,MSN2,0.000000
OM45,CIN5,0.147676
OM45,PHO4,-0.142368
OM45,STE12,-0.084709
OMA1,RAP1,-0.156761
OPI1,INO2,-0.152851
OPI1,INO4,0.000000
OPI3,INO4,0.194686
OPI3,PHO4,-0.159514
OPI3,RAP1,-0.497121
OPT1,ABF1,0.198804
OPT1,MET28,0.050962
OPT1,MET31,0.058633
OPT1,MET32,-0.127416
OPT1,MET4,-0.269338
OPT1,RAP1,0.000000
OPT2,CBF1,-0.091112
OPT2,FKH1,0.140221
OPT2,GLN3,0.002768
OPT2,MET4,-0.206069
OPT2,PHO2,0.001213
OPY1,TOS8,0.097084
OPY2,TEC1,0.103608
ORC2,STE12,0.055966
ORC4,RAP1,-0.054864
ORM1,ABF1,0.097264
ORM2,MSN2,-0.327765
ORM2,STE12,-0.100902
ORM2,STP1,0.000000
ORT1,GCN4,0.000000
ORT1,LEU3,0.089796
ORT1,SOK2,0.036361
OSH7,MSN2,0.047580
OST5,ACE2,0.059495
OST5,RAP1,-0.070489
OSW1,SUM1,-0.038253
OXA1,ACE2,0.234410
OXA1,PHD1,-0.092231
OXA1,SKN7,0.266028
OYE2,ABF1,0.134075
OYE2,ARG81,-0.151088
OYE2,SIP4,-0.275392
OYE2,STE12,0.091690
OYE2,YAP1,-0.262923
OYE3,CBF1,-0.228419
OYE3,HCM1,0.000000
OYE3,MSN2,0.016804
OYE3,MSN4,-0.187344
OYE3,RAP1,-0.326073
OYE3,TEC1,-0.136677
OYE3,YAP1,0.084005
PAC10,AFT1,0.000000
PAC10,CBF1,0.046882
PAC10,MCM1,0.119227
PAI3,STE12,-0.484221
PAM1,MSN2,-0.075327
PAM1,TEC1,0.325726
PAM16,STE12,0.106214
PAN1,MSN2,-0.003052
PAN1,TYE7,-0.018647
PAN3,STE12,-0.203223
PAN6,UME6,0.088870
PAP2,YAP1,-0.142274
PAR32,MSN2,-0.136495
PAT1,RAP1,0.128744
PAT1,YRM1,-0.113118
PAU1,SOK2,0.476693
PAU11,GAT3,-0.002580
PAU11,RAP1,-0.002876
PAU11,YRM1,0.000000
PAU17,YRM1,-0.107067
PAU2,STE12,0.021865
PAU20,NRG1,0.000000
